Domain, vgvsc, vcpl
5.109,1.0724351422,1.04165969822
5.11,1.07757357986,1.05673305338
5.111,1.07870818284,1.10207804771
5.112,1.08275145685,1.11417216002
5.113,1.09017298873,1.08279549781
5.114,1.09478322464,1.06360369528
5.115,1.09374487892,1.08903435018
5.116,1.09185578746,1.12011821868
5.117,1.09387875866,1.11057516117
5.118,1.09738005982,1.0782565024
5.119,1.09701217853,1.07404511663
5.12,1.09298992326,1.10203283926
5.121,1.09052477432,1.11617774811
5.122,1.09163073236,1.0939378977
5.123,1.09231320087,1.06945000568
5.124,1.08912108827,1.07788632725
5.125,1.08446147561,1.10158626483
5.126,1.08261309752,1.10035660299
5.127,1.08310797471,1.07443927583
5.128,1.08177733738,1.0617331727
5.129,1.07739650075,1.07750705857
5.13,1.07341356641,1.09241711975
5.131,1.07241274728,1.0801759211
5.132,1.07223227771,1.05764957221
5.133,1.06958256156,1.05643327072
5.134,1.06516948524,1.07358794906
5.135,1.06238573309,1.0782474132
5.136,1.06196425465,1.0605934203
5.137,1.06102694983,1.04562743948
5.138,1.05771954396,1.05278014248
5.139,1.05399621107,1.0664974922
5.14,1.0524015613,1.06218617145
5.141,1.05214212934,1.04443000449
5.142,1.0505070658,1.03820583434
5.143,1.04713837785,1.04939868622
5.144,1.0444383695,1.05694688583
5.145,1.04372436106,1.04673116317
5.146,1.04327741234,1.03277825584
5.147,1.04115879086,1.0340741415
5.148,1.03819205447,1.04518621492
5.149,1.03653372128,1.04606158778
5.15,1.0362887988,1.03362258004
5.151,1.03547295863,1.02545071435
5.152,1.03317662203,1.03160781539
5.153,1.03089125774,1.0396801575
5.154,1.03007801381,1.03514965575
5.155,1.02992995193,1.0237539018
5.156,1.02874331895,1.02147021813
5.157,1.02657917565,1.02942417775
5.158,1.02506096039,1.03306332289
5.159,1.02479151039,1.02539180697
5.16,1.02448957392,1.01722476067
5.161,1.02306410653,1.01954404944
5.162,1.02127163581,1.02666739795
5.163,1.02044370279,1.02595810332
5.164,1.02041077489,1.01759736126
5.165,1.01985083217,1.01352840989
5.166,1.01838190971,1.0184510996
5.167,1.01708824078,1.02306090533
5.168,1.01676909242,1.01914518964
5.169,1.01673013974,1.0120929069
5.17,1.01593552891,1.01181581076
5.171,1.01461325958,1.0172929463
5.172,1.01382778755,1.01879476878
5.173,1.01379753222,1.01330979948
5.174,1.01361004679,1.00874822537
5.175,1.0126864115,1.01116441047
5.176,1.01164618178,1.01559558007
5.177,1.01128453137,1.01432819754
5.178,1.01134243879,1.00887648708
5.179,1.01096591074,1.00710315423
5.18,1.01004863622,1.01079185429
5.181,1.00934828691,1.01328250377
5.182,1.00927262885,1.01018144824
5.183,1.00927508323,1.005951925
5.184,1.0087485192,1.00654105853
5.185,1.00795768659,1.01018090677
5.186,1.00757992643,1.01056234848
5.187,1.00764185633,1.00677158176
5.188,1.00751708104,1.00436187827
5.189,1.00692416718,1.00645613736
5.19,1.0063358971,1.00911050708
5.191,1.00620868731,1.00778159115
5.192,1.00628377822,1.00432017281
5.193,1.00602607446,1.00374867806
5.194,1.00545964351,1.0063764886
5.195,1.0050962802,1.00761088455
5.196,1.00512147228,1.0052870334
5.197,1.00512943859,1.00283572138
5.198,1.00477977047,1.00368955413
5.199,1.00431420794,1.00602521229
5.2,1.00415057877,1.00587363949
5.201,1.00423167788,1.00332806565
5.202,1.00414112018,1.00215464365
5.203,1.00376228208,1.00380161147
5.204,1.00343826721,1.00532122529
5.205,1.003418131,1.00415002531
5.206,1.00348070151,1.00201104993
5.207,1.00330135681,1.00201494136
5.208,1.00295503816,1.00381154007
5.209,1.00277688186,1.00433538016
5.21,1.00283282038,1.0026645371
5.211,1.00283455039,1.00130235865
5.212,1.00260217819,1.00213577327
5.213,1.00233282793,1.00358246378
5.214,1.00227559139,1.00322399855
5.215,1.00234659094,1.00155999645
5.216,1.00227731333,1.00106592208
5.217,1.00203674053,1.00228195542
5.218,1.00186420004,1.00310265763
5.219,1.00188620263,1.00216143708
5.22,1.00192927771,1.00087848526
5.221,1.00180357691,1.00111672248
5.222,1.00159439229,1.00230169359
5.223,1.00151464935,1.00244876035
5.224,1.00157087305,1.00128778077
5.225,1.00156549731,1.00057278542
5.226,1.0014116083,1.00127288553
5.227,1.00125916792,1.00213543912
5.228,1.0012508245,1.00173886788
5.229,1.00130372213,1.00067986839
5.23,1.00124989244,1.0005371641
5.231,1.00109849936,1.0013940557
5.232,1.00101092813,1.00180127615
5.233,1.0010442625,1.00108922873
5.234,1.00107004313,1.00034611413
5.235,1.00098211162,1.00064475226
5.236,1.00085771706,1.00140036628
5.237,1.00082798105,1.00136644954
5.238,1.00087370797,1.00058375685
5.239,1.00086377852,1.00023981
5.24,1.00076263345,1.00078064441
5.241,1.00067884424,1.00127251756
5.242,1.00069000994,1.00091541224
5.243,1.00072569826,1.00026007092
5.244,1.00068419073,1.00028263034
5.245,1.00059007513,1.00086381804
5.246,1.00054885806,1.001037886
5.247,1.00058040299,1.00052284686
5.248,1.00059362255,1.00011084793
5.249,1.00053262801,1.00038986663
5.25,1.00046012284,1.00085552176
5.251,1.00045412401,1.00074963193
5.252,1.00048748907,1.00023668027
5.253,1.00047579444,1.00009596302
5.254,1.00041004231,1.00049080121
5.255,1.00036581735,1.00075566918
5.256,1.00038235308,1.00046559745
5.257,1.00040459717,1.00007239245
5.258,1.00037318669,1.0001595407
5.259,1.0003155773,1.00054057735
5.26,1.00029869204,1.00059124861
5.261,1.00032399579,1.00023203062
5.262,1.00032917598,1.00001688533
5.263,1.00028739834,1.00024645893
5.264,1.00024621739,1.00052294835
5.265,1.0002502053,1.0004016058
5.266,1.00027283605,1.00007467906
5.267,1.00026138369,1.00003836857
5.268,1.00021922766,1.00031445491
5.269,1.00019724882,1.00044564732
5.27,1.00021299948,1.00022491284
5.271,1.0002258132,0.99999736154
5.272,1.00020258529,1.00009824091
5.273,1.00016798931,1.00034007655
5.274,1.00016316569,1.00033142608
5.275,1.00018169453,1.00008870412
5.276,1.00018228618,0.999986317178
5.277,1.00015410708,1.00016155543
5.278,1.00013150621,1.00031867454
5.279,1.00013865342,1.00020803733
5.28,1.00015312112,1.00000562157
5.281,1.0001430366,1.00001771271
5.282,1.00011644999,1.00020391794
5.283,1.0001065709,1.00026000957
5.284,1.00011936826,1.00009981429
5.285,1.00012606378,0.999973964947
5.286,1.00010929604,1.00006564166
5.287,1.00008900415,1.00021410329
5.288,1.00008961845,1.00018168042
5.289,1.0001023607,1.00002241283
5.29,1.00010068722,0.999981606597
5.291,1.00008200493,1.00010855131
5.292,1.00007018078,1.00019289461
5.293,1.00007737615,1.00010251251
5.294,1.00008612045,0.99998110872
5.295,1.00007785234,1.00001141578
5.296,1.00006140303,1.00013296688
5.297,1.00005780315,1.0001494223
5.298,1.0000673268,1.00003748481
5.299,1.0000703207,0.999972089898
5.3,1.00005850229,1.00004647734
5.301,0.999960554984,0.991303015909
5.302,0.998157363933,0.961850263634
5.303,0.991079789476,0.94424994012
5.304,0.978476091952,0.956784571676
5.305,0.965241622126,0.971245226182
5.306,0.955632231876,0.955209889209
5.307,0.948185975941,0.920602477966
5.308,0.938792750347,0.906225168396
5.309,0.927323026891,0.921225181762
5.31,0.91811276569,0.932317473913
5.311,0.913697373818,0.912997673441
5.312,0.91107929403,0.882866526708
5.313,0.906088994825,0.878872454491
5.314,0.899462092977,0.901140159237
5.315,0.895718814832,0.912308899541
5.316,0.896431298095,0.892061157017
5.317,0.897748643929,0.86733166879
5.318,0.895901011289,0.872932247823
5.319,0.892654894154,0.900414980233
5.32,0.892692286249,0.909639606628
5.321,0.896645533792,0.887502023507
5.322,0.900010502414,0.867687563969
5.323,0.899640265183,0.881413537203
5.324,0.898331891239,0.911413182731
5.325,0.900721978248,0.916401086383
5.326,0.906396937518,0.891818539689
5.327,0.910374130974,0.877054438876
5.328,0.910350563751,0.897707568181
5.329,0.910092643778,0.927647495326
5.33,0.913913997265,0.926659961276
5.331,0.920260162809,0.899959866738
5.332,0.923904218484,0.890924059581
5.333,0.923604447976,0.917335894531
5.334,0.92395930726,0.944798798119
5.335,0.928649357905,0.936835855643
5.336,0.934952262917,0.909143628141
5.337,0.937696028675,0.906689499691
5.338,0.93687556747,0.937468457561
5.339,0.937695981494,0.960253226502
5.34,0.942899851406,0.945117102805
5.341,0.948667731211,0.918129693018
5.342,0.950224541803,0.92293996736
5.343,0.948898414709,0.956361973496
5.344,0.950194588814,0.972605259021
5.345,0.955657568591,0.950890437135
5.346,0.960548862869,0.926599196482
5.347,0.96084011004,0.938928850393
5.348,0.959185525298,0.972962628397
5.349,0.961026227518,0.981282122994
5.35,0.966528427795,0.954294285953
5.351,0.970311629544,0.93470200988
5.352,0.969413104724,0.954227564654
5.353,0.967692183174,0.986657007516
5.354,0.97013751021,0.986275465074
5.355,0.975461983518,0.955888343888
5.356,0.977996713506,0.942752666688
5.357,0.976096866153,0.968525434489
5.358,0.974596675334,0.99712809462
5.359,0.977657627944,0.987950975316
5.36,0.982582402713,0.95641773823
5.361,0.983812095999,0.951043108056
5.362,0.981177148596,0.981533083108
5.363,0.98016449906,1.00427781347
5.364,0.983784028553,0.986911023517
5.365,0.988089382848,0.956650369937
5.366,0.988038357803,0.95974177262
5.367,0.98498117935,0.992953139459
5.368,0.984670148466,1.00818678629
5.369,0.988720586714,0.983892047775
5.37,0.992204442718,0.957269394653
5.371,0.990974536603,0.968853427334
5.372,0.987825843151,1.0024903579
5.373,0.988356482037,1.00909109199
5.374,0.992648833269,0.979684622442
5.375,0.995144830464,0.958806865998
5.376,0.992908852892,0.97821983611
5.377,0.98999051699,1.00988105794
5.378,0.991417526191,1.00736339149
5.379,0.995718722274,0.975069019307
5.38,0.997113052459,0.961608265377
5.381,0.994103908417,0.987546475287
5.382,0.991704916851,1.0149281641
5.383,0.993995215338,1.00349148878
5.384,0.998050006579,0.970762526816
5.385,0.99829437445,0.965820566141
5.386,0.994789864484,0.996444488672
5.387,0.993145837924,1.01753293049
5.388,0.99618393007,0.998051388883
5.389,0.999738578782,0.967377000734
5.39,0.998857692342,0.971398554314
5.391,0.995161785812,1.00447991926
5.392,0.994439054404,1.01771792769
5.393,0.998038975891,0.991674562391
5.394,1.00086435887,0.965386380759
5.395,0.998957195161,0.978125445091
5.396,0.995379072207,1.01122419835
5.397,0.995664168694,1.01563840273
5.398,0.999586621926,0.985010785834
5.399,1.00149875985,0.965104496808
5.4,0.998733536859,0.985644543951
5.401,0.995565967947,1.01630122092
5.402,0.996861120788,1.01158099987
5.403,1.00083424354,0.978688875097
5.404,1.00171068599,0.966673619682
5.405,0.998314032837,0.99349896986
5.406,0.995812753907,1.01942736149
5.407,0.998037591789,1.00595025749
5.408,1.00177968015,0.973278061031
5.409,1.00157059921,0.970064033503
5.41,0.997811871295,1.00117645471
5.411,0.996177546711,1.02044168601
5.412,0.999176810301,0.999244393005
5.413,1.00241926795,0.969252808168
5.414,1.00115255617,0.975084521422
5.415,0.997324593282,1.00815611925
5.416,0.996688760677,1.0193245067
5.417,1.00024539995,0.992022705509
5.418,1.00275422908,0.966963649629
5.419,1.00053435177,0.981403130448
5.42,0.996932221606,1.0139540437
5.421,0.997348305218,1.01620335185
5.422,1.00120095962,0.984867480186
5.423,1.0027952514,0.966616182433
5.424,0.999796054615,0.988576973698
5.425,0.996695453819,1.01816450995
5.426,0.99813554214,1.01134636803
5.427,1.0019990892,0.978343572884
5.428,1.00256521044,0.96825979975
5.429,0.999017314558,0.996089200794
5.43,0.996654307557,1.02049405809
5.431,0.999011947971,1.00514409161
5.432,1.00259958969,0.97295889497
5.433,1.00210008485,0.971787076958
5.434,0.998273875421,1.0033906917
5.435,0.996827537535,1.02078599315
5.436,0.999926339621,0.998081356767
5.437,1.00297159236,0.969128829915
5.438,1.00144820681,0.976944010399
5.439,0.997633745533,1.00994358379
5.44,0.997213047247,1.01903367651
5.441,1.00082044347,0.990701784508
5.442,1.00309741385,0.967147229664
5.443,1.00066807025,0.983350559471
5.444,0.997153467504,1.01526349764
5.445,0.997789407204,1.01538178577
5.446,1.00163452927,0.983567769608
5.447,1.00297499387,0.967166105655
5.448,0.999824990335,0.990530196285
5.449,0.996874889238,1.01895733468
5.45,0.998518476246,1.01011565066
5.451,1.00231279746,0.97721911936
5.452,1.00261884612,0.96918549036
5.453,0.998986963726,0.99794646788
5.454,0.996822773534,1.02075379898
5.455,0.99934901275,1.00363968595
5.456,1.00280820395,0.972133492837
5.457,1.00205953756,0.973054237551
5.458,0.998220115582,1.00504398277
5.459,0.997003497947,1.02052433189
5.46,1.00022106707,0.99644676155
5.461,1.00308643046,0.968691560852
5.462,1.00134179884,0.978481781283
5.463,0.997584132779,1.01129081182
5.464,0.997404995812,1.01829289444
5.465,1.00107087201,0.989081004359
5.466,1.00312875753,0.96714939148
5.467,1.00052145384,0.985060111018
5.468,0.997128070582,1.0162191014
5.469,0.997997980682,1.01423391948
5.47,1.00183589954,0.982096963508
5.471,1.00293366721,0.967620009464
5.472,0.999661431589,0.992294476145
5.473,0.996886881669,1.01946077112
5.474,0.998738387787,1.00865869745
5.475,1.00245973203,0.976018265243
5.476,1.00251708708,0.970065423805
5.477,0.99882718379,0.999640653972
5.478,0.996878953649,1.02077551746
5.479,0.999570865634,1.00199136948
5.48,1.00289640524,0.971298834826
5.481,1.00191128019,0.974299701785
5.482,0.998081869701,1.00654606053
5.483,0.997104858113,1.02006894111
5.484,1.00043306582,0.994736497072
5.485,1.00311391648,0.968289495443
5.486,1.0011624795,0.980002917508
5.487,0.997481684047,1.01249161621
5.488,0.997547416782,1.01739940751
5.489,1.00126041578,0.987440791415
5.49,1.00309665111,0.967212308371
5.491,1.0003274541,0.986745045624
5.492,0.997071690291,1.01703115103
5.493,0.998173085834,1.01297316044
5.494,1.00199102152,0.980651972871
5.495,1.00284655856,0.968144441066
5.496,0.999469271027,0.994018142047
5.497,0.996882481529,1.01982527766
5.498,0.998934556104,1.00712815256
5.499,1.00257033802,0.97487787214
5.5,1.00238299959,0.97101268315
5.501,0.998741096353,1.01029055346
5.502,0.998850294144,1.05892138751
5.503,1.00877120818,1.05407311557
5.504,1.02424386545,1.01138682498
5.505,1.03574563386,1.00599856526
5.506,1.04148843604,1.05509043959
5.507,1.04852180747,1.09259743342
5.508,1.06069007567,1.07360674641
5.509,1.0724351422,1.04165969822
5.51,1.07757357986,1.05673305338
5.511,1.07870818284,1.10207804771
5.512,1.08275145685,1.11417216002
5.513,1.09017298873,1.08279549781
5.514,1.09478322464,1.06360369528
5.515,1.09374487892,1.08903435018
5.516,1.09185578746,1.12011821868
5.517,1.09387875866,1.11057516117
5.518,1.09738005982,1.0782565024
5.519,1.09701217853,1.07404511663
5.52,1.09298992326,1.10203283926
5.521,1.09052477432,1.11617774811
5.522,1.09163073236,1.0939378977
5.523,1.09231320087,1.06945000568
5.524,1.08912108827,1.07788632725
5.525,1.08446147561,1.10158626483
5.526,1.08261309752,1.10035660299
5.527,1.08310797471,1.07443927583
5.528,1.08177733738,1.0617331727
5.529,1.07739650075,1.07750705857
5.53,1.07341356641,1.09241711975
5.531,1.07241274728,1.0801759211
5.532,1.07223227771,1.05764957221
5.533,1.06958256156,1.05643327072
5.534,1.06516948524,1.07358794906
5.535,1.06238573309,1.0782474132
5.536,1.06196425465,1.0605934203
5.537,1.06102694983,1.04562743948
5.538,1.05771954396,1.05278014248
5.539,1.05399621107,1.0664974922
5.54,1.0524015613,1.06218617145
5.541,1.05214212934,1.04443000449
5.542,1.0505070658,1.03820583435
5.543,1.04713837785,1.04939868622
5.544,1.0444383695,1.05694688583
5.545,1.04372436106,1.04673116317
5.546,1.04327741234,1.03277825584
5.547,1.04115879086,1.0340741415
5.548,1.03819205447,1.04518621492
5.549,1.03653372128,1.04606158778
5.55,1.0362887988,1.03362258004
5.551,1.03547295863,1.02545071435
5.552,1.03317662203,1.03160781539
5.553,1.03089125774,1.0396801575
5.554,1.03007801381,1.03514965575
5.555,1.02992995193,1.0237539018
5.556,1.02874331895,1.02147021813
5.557,1.02657917565,1.02942417775
5.558,1.02506096039,1.03306332289
5.559,1.02479151039,1.02539180697
5.56,1.02448957392,1.01722476067
5.561,1.02306410653,1.01954404944
5.562,1.02127163581,1.02666739795
5.563,1.02044370279,1.02595810332
5.564,1.02041077489,1.01759736126
5.565,1.01985083217,1.01352840989
5.566,1.01838190971,1.0184510996
5.567,1.01708824078,1.02306090533
5.568,1.01676909242,1.01914518964
5.569,1.01673013974,1.0120929069
5.57,1.01593552891,1.01181581076
5.571,1.01461325958,1.0172929463
5.572,1.01382778755,1.01879476878
5.573,1.01379753222,1.01330979948
5.574,1.01361004679,1.00874822537
5.575,1.0126864115,1.01116441047
5.576,1.01164618178,1.01559558007
5.577,1.01128453137,1.01432819754
5.578,1.01134243879,1.00887648708
5.579,1.01096591074,1.00710315423
5.58,1.01004863622,1.01079185429
5.581,1.00934828691,1.01328250377
5.582,1.00927262885,1.01018144824
5.583,1.00927508323,1.005951925
5.584,1.0087485192,1.00654105853
5.585,1.00795768659,1.01018090677
5.586,1.00757992643,1.01056234848
5.587,1.00764185633,1.00677158176
5.588,1.00751708104,1.00436187827
5.589,1.00692416718,1.00645613736
5.59,1.0063358971,1.00911050708
5.591,1.00620868731,1.00778159115
5.592,1.00628377822,1.00432017281
5.593,1.00602607446,1.00374867806
5.594,1.00545964351,1.0063764886
5.595,1.0050962802,1.00761088455
5.596,1.00512147228,1.0052870334
5.597,1.00512943859,1.00283572138
5.598,1.00477977047,1.00368955413
5.599,1.00431420794,1.00602521229
5.6,1.00415057877,1.00587363949
5.601,1.00423167788,1.00332806565
5.602,1.00414112018,1.00215464365
5.603,1.00376228208,1.00380161147
5.604,1.00343826721,1.00532122529
5.605,1.003418131,1.00415002531
5.606,1.00348070151,1.00201104993
5.607,1.00330135681,1.00201494136
5.608,1.00295503816,1.00381154007
5.609,1.00277688186,1.00433538016
5.61,1.00283282038,1.0026645371
5.611,1.00283455039,1.00130235865
5.612,1.00260217819,1.00213577327
5.613,1.00233282793,1.00358246378
5.614,1.00227559139,1.00322399855
5.615,1.00234659094,1.00155999645
5.616,1.00227731333,1.00106592208
5.617,1.00203674053,1.00228195542
5.618,1.00186420004,1.00310265763
5.619,1.00188620263,1.00216143708
5.62,1.00192927771,1.00087848526
5.621,1.00180357691,1.00111672248
5.622,1.00159439229,1.00230169359
5.623,1.00151464935,1.00244876035
5.624,1.00157087305,1.00128778077
5.625,1.00156549731,1.00057278542
5.626,1.0014116083,1.00127288553
5.627,1.00125916792,1.00213543912
5.628,1.0012508245,1.00173886788
5.629,1.00130372213,1.00067986839
5.63,1.00124989244,1.0005371641
5.631,1.00109849936,1.0013940557
5.632,1.00101092813,1.00180127615
5.633,1.0010442625,1.00108922873
5.634,1.00107004313,1.00034611413
5.635,1.00098211162,1.00064475226
5.636,1.00085771706,1.00140036628
5.637,1.00082798105,1.00136644954
5.638,1.00087370797,1.00058375685
5.639,1.00086377852,1.00023981
5.64,1.00076263345,1.00078064441
5.641,1.00067884424,1.00127251756
5.642,1.00069000994,1.00091541224
5.643,1.00072569826,1.00026007092
5.644,1.00068419073,1.00028263034
5.645,1.00059007513,1.00086381804
5.646,1.00054885806,1.001037886
5.647,1.00058040299,1.00052284686
5.648,1.00059362255,1.00011084793
5.649,1.00053262801,1.00038986663
5.65,1.00046012284,1.00085552176
5.651,1.00045412401,1.00074963193
5.652,1.00048748907,1.00023668027
5.653,1.00047579444,1.00009596302
5.654,1.00041004231,1.00049080121
5.655,1.00036581735,1.00075566918
5.656,1.00038235308,1.00046559745
5.657,1.00040459717,1.00007239245
5.658,1.00037318669,1.0001595407
5.659,1.0003155773,1.00054057735
5.66,1.00029869204,1.00059124861
5.661,1.00032399579,1.00023203062
5.662,1.00032917598,1.00001688533
5.663,1.00028739834,1.00024645893
5.664,1.00024621739,1.00052294835
5.665,1.0002502053,1.0004016058
5.666,1.00027283605,1.00007467906
5.667,1.00026138369,1.00003836857
5.668,1.00021922766,1.00031445491
5.669,1.00019724882,1.00044564732
5.67,1.00021299948,1.00022491284
5.671,1.0002258132,0.99999736154
5.672,1.00020258529,1.00009824091
5.673,1.00016798931,1.00034007655
5.674,1.00016316569,1.00033142608
5.675,1.00018169453,1.00008870412
5.676,1.00018228618,0.999986317178
5.677,1.00015410708,1.00016155543
5.678,1.00013150621,1.00031867454
5.679,1.00013865342,1.00020803733
5.68,1.00015312112,1.00000562157
5.681,1.0001430366,1.00001771271
5.682,1.00011644999,1.00020391794
5.683,1.0001065709,1.00026000957
5.684,1.00011936826,1.00009981429
5.685,1.00012606378,0.999973964947
5.686,1.00010929604,1.00006564166
5.687,1.00008900415,1.00021410329
5.688,1.00008961845,1.00018168042
5.689,1.0001023607,1.00002241283
5.69,1.00010068722,0.999981606597
5.691,1.00008200493,1.00010855131
5.692,1.00007018078,1.00019289461
5.693,1.00007737615,1.00010251251
5.694,1.00008612045,0.99998110872
5.695,1.00007785234,1.00001141578
5.696,1.00006140303,1.00013296688
5.697,1.00005780315,1.0001494223
5.698,1.0000673268,1.00003748481
5.699,1.0000703207,0.999972089898
5.7,1.00005850229,1.00004647734
5.701,0.999960554984,0.991303015909
5.702,0.998157363933,0.961850263634
5.703,0.991079789476,0.94424994012
5.704,0.978476091952,0.956784571676
5.705,0.965241622126,0.971245226182
5.706,0.955632231876,0.955209889209
5.707,0.948185975941,0.920602477966
5.708,0.938792750347,0.906225168396
5.709,0.927323026891,0.921225181762
5.71,0.91811276569,0.932317473913
5.711,0.913697373818,0.912997673441
5.712,0.91107929403,0.882866526708
5.713,0.906088994825,0.878872454491
5.714,0.899462092977,0.901140159237
5.715,0.895718814832,0.912308899541
5.716,0.896431298095,0.892061157017
5.717,0.897748643929,0.86733166879
5.718,0.895901011289,0.872932247823
5.719,0.892654894154,0.900414980233
5.72,0.892692286249,0.909639606628
5.721,0.896645533792,0.887502023507
5.722,0.900010502414,0.867687563969
5.723,0.899640265183,0.881413537203
5.724,0.898331891239,0.911413182731
5.725,0.900721978248,0.916401086383
5.726,0.906396937518,0.891818539689
5.727,0.910374130974,0.877054438876
5.728,0.910350563751,0.897707568181
5.729,0.910092643778,0.927647495326
5.73,0.913913997265,0.926659961276
5.731,0.920260162809,0.899959866738
5.732,0.923904218484,0.890924059581
5.733,0.923604447976,0.917335894531
5.734,0.92395930726,0.944798798119
5.735,0.928649357905,0.936835855643
5.736,0.934952262917,0.909143628141
5.737,0.937696028675,0.906689499691
5.738,0.93687556747,0.937468457561
5.739,0.937695981494,0.960253226502
5.74,0.942899851406,0.945117102805
5.741,0.948667731211,0.918129693018
5.742,0.950224541803,0.92293996736
5.743,0.948898414709,0.956361973496
5.744,0.950194588814,0.972605259021
5.745,0.955657568591,0.950890437135
5.746,0.960548862869,0.926599196482
5.747,0.960840110039,0.938928850393
5.748,0.959185525298,0.972962628397
5.749,0.961026227518,0.981282122994
5.75,0.966528427795,0.954294285953
5.751,0.970311629544,0.93470200988
5.752,0.969413104724,0.954227564654
5.753,0.967692183174,0.986657007516
5.754,0.97013751021,0.986275465074
5.755,0.975461983518,0.955888343888
5.756,0.977996713506,0.942752666688
5.757,0.976096866153,0.968525434489
5.758,0.974596675334,0.99712809462
5.759,0.977657627944,0.987950975316
5.76,0.982582402713,0.95641773823
5.761,0.983812095999,0.951043108056
5.762,0.981177148596,0.981533083108
5.763,0.98016449906,1.00427781347
5.764,0.983784028553,0.986911023517
5.765,0.988089382848,0.956650369937
5.766,0.988038357803,0.95974177262
5.767,0.98498117935,0.992953139459
5.768,0.984670148466,1.00818678629
5.769,0.988720586714,0.983892047775
5.77,0.992204442718,0.957269394653
5.771,0.990974536603,0.968853427334
5.772,0.987825843151,1.0024903579
5.773,0.988356482037,1.00909109199
5.774,0.992648833269,0.979684622442
