Domain, vgvsc, vcpl
20.972,0.987151194164,0.98137396598
20.973,0.987815414858,0.981720279712
20.974,0.988415822936,0.982353360415
20.975,0.988964724104,0.983198985631
20.976,0.989509734588,0.983846149628
20.977,0.990062027753,0.984184456959
20.978,0.990585972001,0.984529217473
20.979,0.991057766323,0.985114706951
20.98,0.99149981307,0.985765915319
20.981,0.991943968059,0.98620278347
20.982,0.992385494693,0.986459858968
20.983,0.99279554997,0.986799410294
20.984,0.993167038015,0.987305082688
20.985,0.993523368294,0.98778344636
20.986,0.993881920744,0.988078845961
20.987,0.994230631754,0.988295380778
20.988,0.99455003497,0.988615607585
20.989,0.994843317824,0.989027493423
20.99,0.995129876837,0.989366361413
20.991,0.995416135578,0.989572890145
20.992,0.995688664981,0.989767141203
20.993,0.99593686958,0.990053649283
20.994,0.996168782265,0.990372629745
20.995,0.996397919686,0.990607311766
20.996,0.99662375887,0.99076078876
20.997,0.996834899707,0.99093767639
20.998,0.997027576137,0.991180858714
20.999,0.997210829223,0.991417494694
21.0,0.997392468175,0.991579254176
21.001,0.991263841848,0.839204848411
21.002,0.965202835412,0.905404664779
21.003,0.935730277452,1.01423182655
21.004,0.923432820444,0.992746818584
21.005,0.924329712702,0.890333137321
21.006,0.921415674067,0.849288565289
21.007,0.909802385656,0.894932388131
21.008,0.899204274734,0.936826369154
21.009,0.897082416523,0.916033586018
21.01,0.899406662093,0.872397721091
21.011,0.898825015813,0.865111347391
21.012,0.894840083559,0.891356841987
21.013,0.892380486518,0.907034716158
21.014,0.893831217227,0.894543953279
21.015,0.896549778757,0.878065221456
21.016,0.897550489777,0.880714999901
21.017,0.897342036597,0.895127259204
21.018,0.898228379523,0.90124692726
21.019,0.900784685278,0.895539788533
21.02,0.903538952142,0.89092124059
21.021,0.905381682857,0.89552375015
21.022,0.906846998374,0.903539089896
21.023,0.908932041092,0.906509163617
21.024,0.911654365543,0.904913257802
21.025,0.914274935712,0.905039032546
21.026,0.916436071101,0.9092485427
21.027,0.918494757895,0.914015224057
21.028,0.920846688374,0.91608736344
21.029,0.923392073075,0.916584548234
21.03,0.925790927955,0.918320490101
21.031,0.927957905777,0.921694779601
21.032,0.93009217123,0.924847162979
21.033,0.932334106879,0.926681133732
21.034,0.934595551096,0.928056575828
21.035,0.936733282791,0.930126450522
21.036,0.938745450588,0.932764921158
21.037,0.940731270426,0.935087518215
21.038,0.942732609055,0.936803367152
21.039,0.944694867766,0.938420980804
21.04,0.94656376468,0.940365480566
21.041,0.94835471199,0.942453592809
21.042,0.950113048142,0.944302349335
21.043,0.951847292382,0.945879860016
21.044,0.953529094692,0.947447192359
21.045,0.955140954867,0.949139002376
21.046,0.956696545671,0.950826641659
21.047,0.95821519029,0.952360098297
21.048,0.959696445464,0.953768760418
21.049,0.961127526288,0.95517355246
21.05,0.962504605963,0.956606051692
21.051,0.970331270334,1.12358422965
21.052,0.999914969994,1.05595597949
21.053,1.03325311666,0.915214786642
21.054,1.04477895458,0.938200660995
21.055,1.04010644984,1.09176348062
21.056,1.04459928861,1.15309739764
21.057,1.0644756693,1.05800627534
21.058,1.08046687575,0.976623944115
21.059,1.07940186223,1.03445486847
21.06,1.07277309769,1.13752661129
21.061,1.07710993301,1.13577838772
21.062,1.08945236205,1.05014069088
21.063,1.09437297054,1.01969324917
21.064,1.08821084357,1.08387922331
21.065,1.08299115721,1.13865888169
21.066,1.08701750387,1.10609491609
21.067,1.09336173793,1.0452490995
21.068,1.09205059447,1.04780144757
21.069,1.08505688447,1.10081950054
21.07,1.08194613934,1.11915722185
21.071,1.08502893862,1.07885165627
21.072,1.08699721979,1.0442381432
21.073,1.08287332038,1.06258885697
21.074,1.07698890986,1.09787967386
21.075,1.07551483033,1.09386807774
21.076,1.07727236822,1.05873487685
21.077,1.07643352155,1.04476163452
21.078,1.07163003349,1.06657317384
21.079,1.0673875867,1.08485078022
21.08,1.06680256018,1.07041614847
21.081,1.06723634597,1.04546869775
21.082,1.06490900336,1.04459253362
21.083,1.06055461927,1.06295645327
21.084,1.05778518883,1.06839999192
21.085,1.05747848658,1.05169754175
21.086,1.05685874532,1.03705520005
21.087,1.0540068563,1.04261102064
21.088,1.0505450126,1.05490551652
21.089,1.04883250299,1.05244654453
21.09,1.04844569186,1.03798650179
21.091,1.04715045212,1.0314246073
21.092,1.04438081948,1.03871820996
21.093,1.04185112568,1.04501664416
21.094,1.04077805161,1.03885556198
21.095,1.04017616747,1.0283941426
21.096,1.03856817014,1.0270678241
21.097,1.03619253783,1.0334222624
21.098,1.03444082884,1.03510162825
21.099,1.0336911542,1.02815990283
21.1,1.03288557655,1.02173405251
21.101,1.03132874606,1.03147851724
21.102,1.03113382992,1.06182088173
21.103,1.03630710216,1.0730876101
21.104,1.04651409733,1.0553664736
21.105,1.05666721541,1.04503633987
21.106,1.06367714713,1.06363967922
21.107,1.06957497639,1.08717308747
21.108,1.07691329729,1.08843684964
21.109,1.0844681658,1.07757159534
21.11,1.08951240457,1.08024902415
21.111,1.0920884687,1.09647854844
21.112,1.09450767941,1.10488372101
21.113,1.09759981203,1.09829902222
21.114,1.09984535022,1.09210259864
21.115,1.10017676609,1.09746304939
21.116,1.09962439537,1.10547208617
21.117,1.09953961048,1.10400390463
21.118,1.0996342694,1.09649357551
21.119,1.09879683742,1.09423376503
21.12,1.09698913366,1.09823505355
21.121,1.09520314908,1.09955281697
21.122,1.09387487798,1.09443485952
21.123,1.09239156369,1.08910833564
21.124,1.09024329587,1.08881773389
21.125,1.0878167268,1.09019630991
21.126,1.08570565883,1.08781207029
21.127,1.08382347589,1.08268098938
21.128,1.08167958968,1.07967899461
21.129,1.07920860588,1.07961632898
21.13,1.07681818895,1.07874018441
21.131,1.07471760187,1.07514513196
21.132,1.07265442688,1.07132548366
21.133,1.07038428672,1.06970807458
21.134,1.06804637507,1.06904389488
21.135,1.06589924614,1.06691153732
21.136,1.06392128622,1.06354739134
21.137,1.06189692702,1.0610462115
21.138,1.05977719537,1.05991568038
21.139,1.05772861878,1.05859048907
21.14,1.05585043889,1.05613007716
21.141,1.05403980772,1.05352219246
21.142,1.05218165024,1.05187870479
21.143,1.0503239973,1.05075172105
21.144,1.04857896656,1.04906945589
21.145,1.04694426164,1.04684631132
21.146,1.04532587962,1.04497662391
21.147,1.04369391484,1.04374636104
21.148,1.04211573487,1.0425078356
21.149,1.04063775333,1.04080669723
21.15,1.03921848222,1.0390279934
21.151,1.03780437183,1.03767618453
21.152,1.03641071421,1.03659904388
21.153,1.03508607237,1.03534710612
21.154,1.03383598376,1.03389468634
21.155,1.03262549054,1.03257541525
21.156,1.03143858023,1.03152850947
21.157,1.0302968499,1.03052685129
21.158,1.0292177904,1.02937921089
21.159,1.02818609528,1.02820824889
21.16,1.02717898061,1.02721040508
21.161,1.02619847603,1.02634663674
21.162,1.02526124262,1.02543883538
21.163,1.02436849423,1.02445760229
21.164,1.02350442031,1.02353792043
21.165,1.02266049938,1.02274660833
21.166,1.02184485569,1.02199233541
21.167,1.0210652779,1.02118774227
21.168,1.02031584769,1.02037737534
21.169,1.01958649461,1.01964635162
21.17,1.01887717841,1.01898461953
21.171,1.01819470859,1.01831725176
21.172,1.01753999467,1.01762629678
21.173,1.01690642739,1.01696618834
21.174,1.01628983172,1.01636852148
21.175,1.01569309409,1.01579781769
21.176,1.01511950084,1.01521521846
21.177,1.01456671706,1.0146359685
21.178,1.01403026389,1.01409607174
21.179,1.01350961848,1.01359397815
21.18,1.0130073746,1.01309867178
21.181,1.0125239476,1.01260027097
21.182,1.01205650564,1.01212014252
21.183,1.01160296283,1.01167268119
21.184,1.01116417878,1.0112443387
21.185,1.01074140647,1.01081806127
21.186,1.01033363828,1.01039860209
21.187,1.00993881974,1.01000084352
21.188,1.00955642893,1.00962515031
21.189,1.00918733402,1.00925878728
21.19,1.00883162819,1.00889661208
21.191,1.00848802781,1.00854676621
21.192,1.00815544811,1.00821558369
21.193,1.00783401825,1.00789792258
21.194,1.00752412455,1.00758633874
21.195,1.00722526017,1.00728205292
21.196,1.00693642772,1.00699106096
21.197,1.00665721525,1.00671385233
21.198,1.00638782214,1.00644519252
21.199,1.00612818504,1.00618247883
21.2,1.0058776665,1.00592868625
21.201,1.00563566766,1.00568649434
21.202,1.00540208605,1.00545392663
21.203,1.00517696476,1.0052277188
21.204,1.00496000059,1.0050080073
21.205,1.00475066819,1.00479712239
21.206,1.00454866378,1.00459534633
21.207,1.00435395018,1.00440049656
21.208,1.00416640782,1.00421126257
21.209,1.00398568193,1.00402865226
21.21,1.00381141745,1.00385373758
21.211,1.00364346178,1.00368572245
21.212,1.00348173922,1.00352314907
21.213,1.00332604308,1.00336587967
21.214,1.00317606934,1.00321476484
21.215,1.00303159778,1.00306991031
21.216,1.00289252428,1.00293037421
21.217,1.00275872283,1.00279548589
21.218,1.00262997322,1.00266553045
21.219,1.00250604981,1.00254089548
21.22,1.00238680995,1.00242122749
21.221,1.00227215039,1.00230585106
21.222,1.00216192019,1.00219459806
21.223,1.00205592743,1.00208773912
21.224,1.00195401248,1.00198528166
21.225,1.00185606661,1.00188679337
21.226,1.00176197802,1.00179191821
21.227,1.0016715985,1.00170069171
21.228,1.00158477642,1.00161322278
21.229,1.00150139477,1.00152933008
21.23,1.00142135662,1.00144868176
21.231,1.00134454895,1.00137113941
21.232,1.00127084247,1.00129675733
21.233,1.00120012099,1.00122550067
21.234,1.00113229112,1.00115715244
21.235,1.00106726139,1.00109151333
21.236,1.00100492709,1.00102854384
21.237,1.00094518242,1.00096824772
21.238,1.00088793656,1.00091051683
21.239,1.00083310909,1.00085517505
21.24,1.00078061512,1.00080211968
21.241,1.00073036398,1.00075133222
21.242,1.00068227087,1.00070276606
21.243,1.00063626165,1.00065630039
21.244,1.00059226479,1.00061181666
21.245,1.00055020465,1.0005692616
21.246,1.00051000575,1.00052860536
21.247,1.0004715996,1.00048977596
21.248,1.00043492329,1.00045267177
21.249,1.00039991344,1.00041721913
21.25,1.00036650514,1.00038338118
21.251,1.00033463654,1.00035111351
21.252,1.00030425109,1.00032034213
21.253,1.00027529448,1.00029099243
21.254,1.00024771165,1.00026301665
21.255,1.00022144828,1.00023637924
21.256,1.00019645359,1.00021102944
21.257,1.00017268,1.00018690405
21.258,1.00015008065,1.00016395079
21.259,1.00012860873,1.00014213359
21.26,1.00010821929,1.00012141529
21.261,1.00008887026,1.00010174733
21.262,1.00007052123,1.00008308059
21.263,1.00005313219,1.00006537725
21.264,1.00003666401,1.00004860579
21.265,1.00002107954,1.0000327296
21.266,1.00000634359,1.0000177072
21.267,0.999992421879,1.00000350159
21.268,0.999979280713,0.999990083091
21.269,0.999966887627,0.999977422612
21.27,0.999955211842,0.999965486984
21.271,0.999944223812,0.999954242918
21.272,0.999933894658,0.99994366205
